stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2376,2376,Maiden & Greece Apollo School,MAIDEN LN & UNNAMED ST,43.223853,-77.662656,,,,,,0
2378,2378,Maiden & Heritage,MAIDEN LN & HERITAGE DR,43.223819,-77.665439,,,,,,0
2381,2381,Maiden & Long Pond,MAIDEN LN & COUNTY HWY 136,43.223779,-77.695943,,,,,,0
2383,2383,Maiden & Marblehead,MAIDEN LN & MARBLEHEAD DR,43.223776,-77.670742,,,,,,0
2384,2384,Maiden & Mt Read,MAIDEN LN & COUNTY HWY 150,43.223855,-77.658758,,,,,,0
2386,2386,Maiden & Oakwood,MAIDEN LN & OAKWOOD RD,43.223676,-77.645389,,,,,,0
2387,2387,Maiden & Pomona,MAIDEN LN & POMONA DR,43.223819,-77.65073,,,,,,0
2388,2388,Maiden & Stoney Path,MAIDEN LN & STONEY PATH LN,43.223737,-77.686296,,,,,,0
2390,2390,Maiden & Verstreet,MAIDEN LN & VERSTREET DR,43.22369,-77.651511,,,,,,0
2391,2391,Main & Centennial - Brockport,STATE HWY 19 & CENTENNIAL AVE,43.20697,-77.941196,,,,,,0
2393,2393,Main & 1154 Main,MAIN ST E & STATE ST,43.161821,-77.580355,,,,,,0
2394,2394,Main & 1199 Main,MAIN ST E & LAURA ST,43.161581,-77.579757,,,,,,0
2397,2397,Main & Adams - Brockport,STATE HWY 19 & ADAMS ST,43.209247,-77.940504,,,,,,0
2398,2398,Main & Akron,MAIN ST E & AKRON ST,43.160093,-77.553536,,,,,,0
2399,2399,Main & Alexander,,43.160313,-77.591902,,,,,,0
2400,2400,Main & Alexander,MAIN ST E & ALEXANDER ST,43.160608,-77.591505,,,,,,0
2401,2401,Main & Aqueduct,MAIN ST E & AQUEDUCT ST,43.155757,-77.61191,,,,,,0
2402,2402,Main & Arch,MAIN ST E & ARCH ST,43.160181,-77.568803,,,,,,0
2408,2408,Main & Beechwood,MAIN ST E & BEECHWOOD ST,43.161294,-77.576553,,,,,,0
2409,2409,Main & Beechwood,MAIN ST E & BEECHWOOD ST,43.161169,-77.576838,,,,,,0
2410,2410,Main & Birch,MAIN ST E & BIRCH CRES,43.161141,-77.588158,,,,,,0
2411,2411,Main & Birch,MAIN ST E & BIRCH CRES,43.161358,-77.587935,,,,,,0
2412,2412,Main & Bowman,MAIN ST E & BOWMAN ST,43.159979,-77.568419,,,,,,0
2414,2414,Main & Brizee,MAIN ST & BRIZEE ST,43.106915,-77.488254,,,,,,0
2415,2415,Main & Brookdale Brockport,STATE HWY 19 & BROOKDALE RD,43.205904,-77.941264,,,,,,0
2416,2416,Main & Brown,,43.150382,-77.63556,,,,,,0
2417,2417,Main & Canal,,43.153074,-77.624057,,,,,,0
2418,2418,Main & Canal,,43.152868,-77.62444,,,,,,0
2419,2419,Main & Cascade,,43.154313,-77.618719,,,,,,0
2421,2421,Main & Church,STATE HWY 31F & STATE HWY 250,43.09917,-77.442047,,,,,,0
2422,2422,Main & Circle,MAIN ST E & CIRCLE ST,43.161504,-77.586424,,,,,,0
2423,2423,Main & Clark Brockport,STATE HWY 19 & CLARK ST,43.217923,-77.93788,,,,,,0
2428,2428,Main & Culver,MAIN ST E & CULVER RD,43.159864,-77.566605,,,,,,0
2429,2429,Main & Culver,MAIN ST E & CULVER RD,43.159677,-77.56654,,,,,,0
2432,2432,Main & Durham,MAIN ST E & DURHAM ST,43.159994,-77.559626,,,,,,0
2433,2433,Main & East,STATE HWY 250 & EAST AVE,43.105568,-77.441793,,,,,,0
2434,2434,Main & East,STATE HWY 250 & EAST AVE,43.10582,-77.44194,,,,,,0
2440,2440,Main & Fair Brockport,STATE HWY 19 & FAIR ST,43.209059,-77.940329,,,,,,0
2442,2442,Main & Fitzhugh,,43.155192,-77.614419,,,,,,0
2443,2443,Main & Franklin,MAIN ST E & FRANKLIN ST,43.157694,-77.604236,,,,,,0
2444,2444,Main & Genesee,STATE HWY 33 & GENESEE ST,43.150077,-77.636428,,,,,,0
2445,2445,Main & Gibbs,MAIN ST E & GIBBS ST,43.158412,-77.601184,,,,,,0
2446,2446,Main & Gibbs,MAIN ST E & GIBBS ST,43.158114,-77.601743,,,,,,0
2448,2448,Main & Henion,,43.150633,-77.634584,,,,,,0
2449,2449,Main & Henion,STATE HWY 33 & HENION ST,43.150604,-77.634361,,,,,,0
2451,2451,Main & Illinois,MAIN ST E & ILLINOIS ST,43.15988,-77.559221,,,,,,0
2452,2452,Main & Indiana,MAIN ST E & INDIANA ST,43.159834,-77.560621,,,,,,0
2454,2454,Main & Jefferson,,43.151997,-77.628802,,,,,,0
2455,2455,Main & Jefferson,STATE HWY 33 & JEFFERSON AVE,43.151815,-77.629126,,,,,,0
2456,2456,Main & Kansas,,43.159995,-77.55581,,,,,,0
2457,2457,Main & Kansas,MAIN ST E & KANSAS ST,43.160137,-77.555757,,,,,,0
2458,2458,Main & King,,43.152554,-77.62633,,,,,,0
2459,2459,Main & King,STATE HWY 33 & KING ST,43.152349,-77.626794,,,,,,0
2460,2460,Main & King Brockport,STATE HWY 19 & KING ST,43.215377,-77.938633,,,,,,0
2461,2461,Main & Lake Hilton,STATE HWY 18 & STATE HWY 259,43.288179,-77.792748,,,,,,0
2462,2462,Main & Liberty Brockport,STATE HWY 19 & LIBERTY ST,43.218004,-77.937633,,,,,,0
2464,2464,Main & Lift Bridge Ln,STATE HWY 31F & LIFTBRIDGE LN E,43.102062,-77.441856,,,,,,0
2465,2465,Main & Lift Bridge Ln,STATE HWY 31F & LIFTBRIDGE LN E,43.102515,-77.44201,,,,,,0
2468,2468,Main & Market Brockport,STATE HWY 19 & MARKET ST,43.215441,-77.938386,,,,,,0
2469,2469,Main & Minges,MAIN ST E & MINGES ALY,43.162155,-77.582669,,,,,,0
2470,2470,Main & Monroe - Brockport,STATE HWY 19 & MONROE AVE,43.212715,-77.939447,,,,,,0
2471,2471,Main & Montgomery,MAIN ST W & MONTGOMERY ALY,43.155326,-77.614551,,,,,,0
2472,2472,Main & Mustard,MAIN ST E & MUSTARD ST,43.160935,-77.575169,,,,,,0
2473,2473,Main & Ohio,MAIN ST E & OHIO ST,43.159803,-77.562109,,,,,,0
2475,2475,Main & Packard,MAIN ST E & PACKARD ST,43.159821,-77.564569,,,,,,0
2477,2477,Main & Pitkin,MAIN ST E & PITKIN ST,43.159259,-77.596658,,,,,,0
2479,2479,Main & Plymouth,Main St & Plymouth Ave,43.154914,-77.615889,,,,,,0
2480,2480,Main & Prince,MAIN ST E & PRINCE ST,43.160753,-77.589806,,,,,,0
2481,2481,Main & Prince,,43.160958,-77.589567,,,,,,0
2482,2482,Main & Quincy,MAIN ST E & QUINCY ST,43.160331,-77.569938,,,,,,0
2484,2484,Main & Reynolds,STATE HWY 33 & REYNOLDS ST,43.152123,-77.627665,,,,,,0
2485,2485,Main & RTS,MAIN ST E & MUSTARD ST,43.161005,-77.574618,,,,,,0
2486,2486,Main & Scio,MAIN ST E & SCIO ST,43.158665,-77.59925,,,,,,0
2487,2487,Main & Scio,MAIN ST E & SCIO ST,43.158974,-77.598728,,,,,,0
2488,2488,Main & Sidney,MAIN ST E & SIDNEY ST,43.160367,-77.570989,,,,,,0
2492,2492,Main & State,MAIN ST E & STATE ST,43.155847,-77.612281,,,,,,0
2493,2493,Main & Stillson,MAIN ST E & STATE HWY 96,43.157771,-77.603355,,,,,,0
2494,2494,Main & Trowbridge,,43.15351,-77.622471,,,,,,0
2495,2495,Main & Trowbridge,STATE HWY 33 & TROWBRIDGE ST,43.153434,-77.622018,,,,,,0
2496,2496,Main & Union,MAIN ST E & UNION ST N,43.160049,-77.594023,,,,,,0
2497,2497,Main & University,MAIN ST E & PITKIN ST,43.159434,-77.596426,,,,,,0
2498,2498,Main & Village Hall,STATE HWY 31F & PLEASANT ST,43.100506,-77.442037,,,,,,0
2499,2499,Main & Village Hall,STATE HWY 31F & FAIRPORT VILLAGE LNDG,43.100639,-77.441858,,,,,,0
2500,2500,Main & Washington,,43.154429,-77.618027,,,,,,0
2501,2501,Main & Washington,,43.154779,-77.616668,,,,,,0
2503,2503,Main & West,MAIN ST & WEST AVE,43.111518,-77.485952,,,,,,0
2504,2504,Main & Whitney,STATE HWY 250 & COUNTY HWY 17,43.108114,-77.441735,,,,,,0
2506,2506,Main & Winton,,43.159109,-77.548802,,,,,,0
2507,2507,Main & Winton,,43.15893,-77.548802,,,,,,0
2514,2514,Main & Church,STATE HWY 96 & CHURCH ST,43.090012,-77.51573,,,,,,0
2515,2515,Main & Del Monte Lodge,STATE HWY 96 & CHURCH ST,43.093899,-77.514284,,,,,,0
2516,2516,Main & Hilltop,STATE HWY 64 & HILLTOP DR,43.079963,-77.521435,,,,,,0
2518,2518,Main & Jefferson,,43.086383,-77.518127,,,,,,0
2519,2519,Main & Jefferson,STATE HWY 96 & STATE HWY 252,43.086686,-77.518099,,,,,,0
2520,2520,Main & Lincoln,STATE HWY 96 & LINCOLN AVE,43.08957,-77.516228,,,,,,0
2523,2523,Main & Locust,STATE HWY 96 & LOCUST ST,43.089416,-77.516142,,,,,,0
2524,2524,Main & Pittsford Dairy,STATE HWY 96 & LOCUST ST,43.093527,-77.514188,,,,,,0
2525,2525,Pittsford Loop,PITSFORD LOOP,43.083807,-77.519866,,,,,,0
2527,2527,Main & Reitz,STATE HWY 64 & REITZ PKWY,43.083481,-77.519826,,,,,,0
2534,2534,Main & Washington,STATE HWY 96 & STATE HWY 153,43.095075,-77.513912,,,,,,0
2535,2535,Main & Washington,STATE HWY 96 & STATE HWY 153,43.095335,-77.514158,,,,,,0
2542,2542,Mann & Beach,MANN RD & COUNTY HWY 128,43.270631,-77.631926,,,,,,0
2543,2543,Mann & Edgemere,MANN RD & COUNTY HWY 130,43.271215,-77.631224,,,,,,0
2545,2545,Maple & Ames,MAPLE ST & AMES ST,43.155239,-77.644226,,,,,,0
2546,2546,Maple & Ames,MAPLE ST & AMES ST,43.155314,-77.643805,,,,,,0
2547,2547,Maple & Colvin,MAPLE ST & COLVIN ST,43.155285,-77.640914,,,,,,0
2548,2548,Maple & Colvin,MAPLE ST & COLVIN ST,43.155206,-77.641276,,,,,,0
2549,2549,Maple & Craig,,43.155323,-77.651089,,,,,,0
2550,2550,Maple & Craig,MAPLE ST & CRAIG ST,43.155221,-77.650991,,,,,,0
2551,2551,Maple & Glide,MAPLE ST & GLIDE ST,43.155321,-77.6539,,,,,,0
2552,2552,Maple & Glide,MAPLE ST & GLIDE ST,43.155206,-77.654299,,,,,,0
2553,2553,Maple & Hague,MAPLE ST & HAGUE ST,43.155297,-77.646415,,,,,,0
2554,2554,Maple & Hague,MAPLE ST & HAGUE ST,43.155236,-77.646644,,,,,,0
2555,2555,Maple & Sherer,MAPLE ST & SHERER ST,43.155217,-77.65007,,,,,,0
2557,2557,Maple & Syke,MAPLE ST & SYKE ST,43.155191,-77.639238,,,,,,0
2559,2559,Marketplace Dr & Jefferson,,43.085852,-77.624667,,,,,,0
2560,2560,Marketplace Dr & Jefferson,MARKETPLACE DR & STATE HWY 252,43.086088,-77.624818,,,,,,0
2561,2561,Marketplace Dr & Pepboys,MARKETPLACE DR & STATE HWY 252,43.079097,-77.62563,,,,,,0
2562,2562,Marketplace Dr & Regal Cinemas,MARKETPLACE DR & UNNAMED ST,43.083393,-77.624809,,,,,,0
2563,2563,Marketplace Dr & Sams Club,MARKETPLACE DR & UNNAMED ST,43.0797,-77.62496,,,,,,0
2564,2564,Marketplace Dr & Walmart Henrietta,MARKETPLACE DR & CONNECTING RD,43.080086,-77.624528,,,,,,0
2565,2565,Marketplace Mall Food Court Entranc,,43.084745,-77.634423,,,,,,0
2566,2566,Marshall & Chili,MARSHALL RD & STATE HWY 33A,43.119486,-77.715049,,,,,,0
2567,2567,Marshall & Paul,MARSHALL RD & STATE HWY 252A,43.107233,-77.713337,,,,,,0
2575,2575,Monroe Community Coll Main Entrance,MCC LOOP & BROOKS AVE,43.101819,-77.613789,,,,,,0
2577,2577,McKee & Buffalo,BUFFALO ROAD LOOP & CONNECTING RD,43.150385,-77.668014,,,,,,0
2587,2587,Mendon & Jordan,STATE HWY 64 & JORDAN RD,43.06989,-77.518171,,,,,,0
2588,2588,Mendon & Knickerbocker,STATE HWY 64 & KNICKERBOCKER RD,43.073908,-77.519741,,,,,,0
2591,2591,Mendon & Pebble Creek,STATE HWY 64 & PEBBLE CREEK LN,43.063927,-77.519673,,,,,,0
2593,2593,Mendon & Warder,STATE HWY 64 & WARDER DR,43.068109,-77.519011,,,,,,0
2595,2595,Merchants & Berwick,MERCHANTS RD & BERWICK RD,43.158558,-77.545452,,,,,,0
2596,2596,Merchants & Fairfax,,43.162126,-77.55246,,,,,,0
2602,2602,Merchants & Winton,,43.159986,-77.548159,,,,,,0
2622,2622,Micheldean & Xerox Building 218,,43.226318,-77.415855,,,,,,0
2623,2623,Micheldean & Xerox Building 317,MICHELDEAN DR & ST BERNARDS CIR,43.226443,-77.415808,,,,,,0
2624,2624,Monroe & 12 Monroe,STATE RTE 940J & SAWYER ST,42.953096,-77.591475,,,,,,0
2625,2625,Monroe & 13 Monroe,STATE RTE 940J & SAWYER ST,42.953302,-77.591488,,,,,,0
2626,2626,Monroe & 1392 Monroe,STATE HWY 31 & SYLVAN RD,43.134986,-77.573991,,,,,,0
2627,2627,Monroe & 1415 Monore,,43.134655,-77.573911,,,,,,0
2630,2630,Monroe & 2775 Monroe,STATE HWY 31 & RAMP,43.112586,-77.550025,,,,,,0
2632,2632,Monroe & 2945 Monore,STATE HWY 31 & RAMP,43.109848,-77.546363,,,,,,0
2633,2633,Monroe & 3030 Monroe,STATE HWY 31 & RAMP,43.109541,-77.545504,,,,,,0
2635,2635,Monroe & 3180 Monroe,STATE HWY 31 & RAMP,43.106208,-77.54166,,,,,,0
2636,2636,Monroe & 3300 Monroe,STATE HWY 31 & RAMP,43.103397,-77.538798,,,,,,0
2637,2637,Monroe & 3300 Monroe,STATE HWY 31 & RAMP,43.10283,-77.538571,,,,,,0
2638,2638,Monroe & 3380 Monroe,STATE HWY 31 & RAMP,43.101681,-77.537364,,,,,,0
2639,2639,Monroe & 3400 Monroe,,43.101545,-77.536891,,,,,,0
2640,2640,Monroe & 3750 Monroe,STATE HWY 31 & PARKING LOT,43.095691,-77.526954,,,,,,0
2641,2641,Monroe & 3750 Monroe,STATE HWY 31 & PARKING LOT,43.095886,-77.527681,,,,,,0
2642,2642,Monroe & Alexander,STATE HWY 31 & ALEXANDER ST,43.149034,-77.598185,,,,,,0
2643,2643,Monroe & Allens Creek,STATE HWY 31 & COUNTY HWY 239,43.116074,-77.553209,,,,,,0
2646,2646,Monroe & Averill,STATE HWY 31 & AVERILL AVE,43.147773,-77.595674,,,,,,0
2647,2647,Monroe & Averill,STATE HWY 31 & AVERILL AVE,43.147807,-77.596012,,,,,,0
2649,2649,Monroe & Boardman,STATE HWY 31 & BOARDMAN ST,43.144738,-77.590668,,,,,,0
2650,2650,Monroe & Brittany,STATE HWY 31 & BRITTANY LN,43.096962,-77.529209,,,,,,0
2652,2652,Monroe & Canterbury,STATE HWY 31 & CANTERBURY RD,43.142804,-77.586916,,,,,,0
2653,2653,Monroe & Canterbury,STATE HWY 31 & DARTMOUTH ST,43.143001,-77.587675,,,,,,0
2654,2654,Monroe & Clover,,43.111126,-77.547881,,,,,,0
2655,2655,Monroe & Colonial,STATE HWY 31 & COLONIAL PKWY,43.097957,-77.531341,,,,,,0
2656,2656,Monroe & Colonial,STATE HWY 31 & COLONIAL PKWY,43.098549,-77.532039,,,,,,0
2657,2657,Monroe & Continental,STATE HWY 31 & CONTINENTAL DR,43.124696,-77.562743,,,,,,0
2658,2658,Monroe & Continental,STATE HWY 31 & CONTINENTAL DR,43.124803,-77.562656,,,,,,0
2660,2660,Monroe & Crosman,STATE HWY 31 & CROSMAN TER,43.141188,-77.584408,,,,,,0
2661,2661,Monroe & Culver,STATE HWY 31 & WERNER PARK,43.138073,-77.578911,,,,,,0
2664,2664,Monroe & Edgewood,STATE HWY 31 & COUNTY HWY 102,43.118811,-77.556233,,,,,,0
2667,2667,Monroe & French,STATE HWY 31 & FRENCH RD,43.100444,-77.53514,,,,,,0
2668,2668,Monroe & French,STATE HWY 31 & FRENCH RD,43.100587,-77.535909,,,,,,0
2669,2669,Monroe & Glen Ellyn,,43.129713,-77.5684,,,,,,0
2670,2670,Monroe & Glen Ellyn,STATE HWY 31 & GLEN ELLYN WAY,43.129534,-77.567918,,,,,,0
2671,2671,Monroe & Goodman,STATE HWY 31 & GOODMAN ST S,43.145895,-77.592673,,,,,,0
2672,2672,Monroe & Goodman,STATE HWY 31 & GOODMAN ST S,43.145831,-77.592337,,,,,,0
2673,2673,Monroe & Hampshire,STATE HWY 31 & HAMPSHIRE DR,43.122775,-77.560426,,,,,,0
2674,2674,Monroe & Hampshire,STATE HWY 31 & HAMPSHIRE DR,43.122776,-77.560646,,,,,,0
2675,2675,Monroe & Highland,,43.136794,-77.575827,,,,,,0
2676,2676,Monroe & Highland,,43.136365,-77.575876,,,,,,0
2677,2677,Monroe & Hillside Manor Apts,STATE HWY 31 & CULVER RD,43.13698,-77.577003,,,,,,0
2679,2679,Monroe & Kenyon Brockport,MONROE AVE & KENYON ST,43.213064,-77.945634,,,,,,0
2680,2680,Monroe & Kenyon Brockport,MONROE AVE & KENYON ST,43.213225,-77.94561,,,,,,0
2681,2681,Monroe & Laburnum,STATE HWY 31 & LABURNAM CRES,43.141701,-77.585066,,,,,,0
2682,2682,Monroe & Linwood,STATE HWY 31 & LINWOOD PL,43.14954,-77.598741,,,,,,0
2685,2685,Monroe & Main Brockport,MONROE AVE & STATE HWY 19,43.212706,-77.939632,,,,,,0
2686,2686,Monroe & Main Brockport,MONROE AVE & STATE HWY 19,43.212527,-77.93957,,,,,,0
2687,2687,Monroe & Maplewood,STATE RTE 940J & STATE HWY 19,42.957346,-77.59881,,,,,,0
2688,2688,Monroe & Maplewood,STATE RTE 940J & STATE HWY 19,42.957221,-77.598144,,,,,,0
2689,2689,Monroe & Meadow,STATE HWY 31 & COUNTY HWY 102,43.118627,-77.555903,,,,,,0
2690,2690,Monroe & Meigs,STATE HWY 31 & MEIGS ST,43.147138,-77.594556,,,,,,0
2691,2691,Monroe & Meigs,STATE HWY 31 & MEIGS ST,43.14717,-77.594879,,,,,,0
2692,2692,Monroe & Monroe Pky,STATE HWY 31 & MONROE PKWY,43.120993,-77.558461,,,,,,0
2693,2693,Monroe & Monroe Pky,STATE HWY 31 & MONROE PKWY,43.120815,-77.558454,,,,,,0
2698,2698,Monroe & Pittsford Garden,STATE HWY 31 & BRITTANY LN,43.096813,-77.5293,,,,,,0
2699,2699,Monroe & Pittsford Plaza East Ent,STATE HWY 31 & PITTSFORD PLZ,43.103506,-77.539264,,,,,,0
2700,2700,Monroe & Pittsford Wegmans,STATE HWY 31 & CHESTNUT ST,43.106273,-77.542143,,,,,,0
2701,2701,Monroe & Pittsford Wegmans Entrance,STATE HWY 31 & PITTSFORD PLZ,43.105202,-77.540612,,,,,,0
2702,2702,Monroe & Priem,STATE HWY 31 & PRIEM ST,43.149467,-77.598919,,,,,,0
2705,2705,Monroe & Shepard,STATE HWY 31 & SHEPARD ST,43.140518,-77.583256,,,,,,0
2706,2706,Monroe & Sutherland,STATE HWY 31 & SUTHERLAND ST,43.092376,-77.519442,,,,,,0
2707,2707,Monroe & Sutherland,STATE HWY 31 & SUTHERLAND ST,43.092333,-77.519672,,,,,,0
2708,2708,Monroe & St Regis,STATE HWY 31 & SAINT REGIS DR N,43.13251,-77.571254,,,,,,0
2709,2709,Monroe & St Regis,STATE HWY 31 & SAINT REGIS DR S,43.132088,-77.571023,,,,,,0
2713,2713,Monroe & Union,STATE HWY 31 & S UNION ST,43.150043,-77.599725,,,,,,0
2714,2714,Monroe & Utica Brockport,MONROE AVE & UTICA ST,43.212813,-77.942639,,,,,,0
2717,2717,Monroe & Washington,STATE HWY 31 & WASHINGTON AVE,43.091433,-77.516802,,,,,,0
2718,2718,Monroe & Werner,STATE HWY 31 & WERNER PARK,43.138298,-77.579019,,,,,,0
2719,2719,Monroe & Westfall,STATE HWY 31 & COUNTY HWY 239,43.116767,-77.554124,,,,,,0
2721,2721,Monroe & Wilmer,STATE HWY 31 & WILMER ST,43.144938,-77.590616,,,,,,0
2722,2722,Monroe & Winton,STATE HWY 31 & WINTON RD S,43.127042,-77.565197,,,,,,0
2723,2723,Monroe & Winton,STATE HWY 31 & WINTON RD S,43.127137,-77.565488,,,,,,0
2726,2726,Monroe Community Hospital & Faith,UNNAMED ST & BROOKS AVE,43.112022,-77.617786,,,,,,0
2727,2727,Monroe Community Hospital Dr Lot 5,,43.113009,-77.620139,,,,,,0
2728,2728,Monroe Community Hospital Dr Lot 5,WESTFALL ROAD,43.114558,-77.619869,,,,,,0
2729,2729,Monroe Developmental Ctr Front Loop,UNNAMED ST & SOUTHWOOD DR,43.117356,-77.604003,,,,,,0
2730,2730,Platt & State,PLATT ST & STATE ST,43.160348,-77.618341,,,,,,0
2731,2731,Mosley & Boxwood,STATE HWY 250 & BOXWOOD LN,43.065786,-77.442277,,,,,,0
2732,2732,Mosley & Boxwood,STATE HWY 250 & BOXWOOD LN,43.065855,-77.442485,,,,,,0
2733,2733,Mosley & Cannock,STATE HWY 250 & CANNOCK DR,43.060115,-77.442246,,,,,,0
2735,2735,Mosley & Garnsey,STATE HWY 250 & COUNTY HWY 23,43.055455,-77.442452,,,,,,0
2736,2736,Mosley & Taunton Gap,STATE HWY 250 & TAUNTON GAP,43.057958,-77.442448,,,,,,0
2737,2737,Mosley & Taunton Gap,STATE HWY 250 & TAUNTON GAP,43.057874,-77.442276,,,,,,0
2738,2738,Mosley & Waterworks,STATE HWY 250 & WATERWORKS LN,43.062866,-77.442477,,,,,,0
2739,2739,Mosley & Woodcliff,STATE HWY 250 & WOODCLIFF DR,43.046529,-77.447822,,,,,,0
2740,2740,Mosley & Woodcliff,STATE HWY 250 & WOODCLIFF DR,43.046399,-77.448069,,,,,,0
2741,2741,College Town,MOUNT HOPE AVE & STATE HWY 15,43.12339,-77.618276,,,,,,0
2742,2742,Mt Hope & Alexander,STATE HWY 15 & ALEXANDER ST,43.145757,-77.609315,,,,,,0
2743,2743,Mt Hope & Alexander,STATE HWY 15 & ALEXANDER ST,43.146155,-77.609117,,,,,,0
2744,2744,Mt Hope & Averill,STATE HWY 15 & AVERILL AVE,43.143708,-77.611215,,,,,,0
2745,2745,Mt Hope & Averill,STATE HWY 15 & AVERILL AVE,43.144034,-77.611189,,,,,,0
2746,2746,Mt Hope & Cimarron,STATE HWY 15 & CIMARRON DR,43.115462,-77.621995,,,,,,0
2747,2747,Mt Hope & Comfort,STATE HWY 15 & COMFORT ST,43.14733,-77.607976,,,,,,0
2749,2749,Mt Hope & Cypress,STATE HWY 15 & CYPRESS ST,43.139677,-77.614081,,,,,,0
2750,2750,Mt Hope & Cypress,STATE HWY 15 & CYPRESS ST,43.139843,-77.613834,,,,,,0
2752,2752,Mt Hope & Elmwood,STATE HWY 15 & ELMWOOD AVE,43.12483,-77.617527,,,,,,0
2753,2753,Mt Hope & Elmwood,STATE HWY 15 & ELMWOOD AVE,43.124555,-77.617439,,,,,,0
2756,2756,Mt Hope & Gold,STATE HWY 15 & GOLD ST,43.126597,-77.616589,,,,,,0
2757,2757,Mt Hope & Gregory,STATE HWY 15 & GREGORY ST,43.142191,-77.612604,,,,,,0
2758,2758,Mt Hope & Gregory,STATE HWY 15 & GREGORY ST,43.14156,-77.612859,,,,,,0
2759,2759,Mt Hope & Hamilton,STATE HWY 15 & HAMILTON ST,43.145015,-77.61026,,,,,,0
2760,2760,Mt Hope & Hamilton,STATE HWY 15 & HAMILTON ST,43.144809,-77.610235,,,,,,0
2761,2761,Mt Hope & Hickory,STATE HWY 15 & HICKORY ST,43.142614,-77.612311,,,,,,0
2763,2763,Mt Hope & Highland,STATE HWY 15 & HIGHLAND AVE,43.130992,-77.614061,,,,,,0
2764,2764,Mt Hope & Highland,STATE HWY 15 & HIGHLAND AVE,43.130388,-77.614288,,,,,,0
2765,2765,Mt Hope & Irvington,STATE HWY 15 & IRVINGTON RD,43.119594,-77.620073,,,,,,0
2767,2767,Mt Hope & Lattimore,STATE HWY 15 & LATTIMORE RD,43.118526,-77.620433,,,,,,0
2768,2768,Mt Hope & McLean,STATE HWY 15 & MCLEAN ST,43.136621,-77.614358,,,,,,0
2770,2770,Mt Hope & Redfern,STATE HWY 15 & REDFERN DR,43.116952,-77.621242,,,,,,0
2772,2772,Mt Hope & Robinson,STATE HWY 15 & ROBINSON DR,43.134708,-77.613759,,,,,,0
2773,2773,Mt Hope & Robinson,STATE HWY 15 & ROBINSON DR,43.134474,-77.613535,,,,,,0
2774,2774,Mt Hope & Rossiter,STATE HWY 15 & ROSSITER RD,43.120387,-77.619684,,,,,,0
2775,2775,Mt Hope & Sanford,MOUNT HOPE AVE & CYPRESS ST,43.140355,-77.613787,,,,,,0
2777,2777,Mt Hope & South,STATE HWY 15 & SHELBOURNE RD,43.148549,-77.606513,,,,,,0
2778,2778,Mt Hope & Stewart,STATE HWY 15 & STEWART ST,43.127913,-77.615754,,,,,,0
2779,2779,Mt Hope & Stewart,STATE HWY 15 & STEWART ST,43.127762,-77.615984,,,,,,0
2780,2780,Mt Hope & Westfall,STATE HWY 15 & WESTFALL RD,43.113647,-77.622809,,,,,,0
2781,2781,Mt Hope & Westmoreland,STATE HWY 15 & WESTMORELAND DR,43.114639,-77.622603,,,,,,0
2784,2784,Mt Read & 3750 Mt Read,COUNTY HWY 150 & FRONTAGE RD,43.22723,-77.658922,,,,,,0
2786,2786,Mt Read & 547 Mt Read,STATE RTE 940K & JAY ST,43.161529,-77.659661,,,,,,0
2788,2788,Mt Read & Dorsey,COUNTY HWY 150 & COUNTY HWY 267,43.230908,-77.658923,,,,,,0
2791,2791,Mt Read & Emerson,STATE RTE 940K & EMERSON ST,43.173727,-77.659089,,,,,,0
2794,2794,Mt Read & Handy,STATE RTE 940K & HANDY ST,43.152915,-77.659453,,,,,,0
2796,2796,Mt Read & Jay,STATE RTE 940K & JAY ST,43.159064,-77.659633,,,,,,0
2797,2797,Mt Read & Jay,STATE RTE 940K & JAY ST,43.159284,-77.659361,,,,,,0
2802,2802,Mt Read & Lyell,STATE RTE 940K & STATE HWY 31,43.164566,-77.659384,,,,,,0
2803,2803,Mt Read & Lyell,STATE RTE 940K & STATE HWY 31,43.164314,-77.659674,,,,,,0
2804,2804,Mt Read & Maiden,COUNTY HWY 150 & MAIDEN LN,43.225166,-77.659184,,,,,,0
2805,2805,Mt Read & Maiden,COUNTY HWY 150 & MAIDEN LN,43.223993,-77.659166,,,,,,0
2807,2807,Mt Read & Maple,,43.15563,-77.659655,,,,,,0
2808,2808,Mt Read & Maple,STATE RTE 940K & MAPLE ST,43.155208,-77.659361,,,,,,0
2809,2809,Mt Read & McArdle,STATE RTE 940K & MCARDLE ST,43.153294,-77.659721,,,,,,0
2810,2810,Mt Read & McArdle,STATE RTE 940K & MCARDLE ST,43.153826,-77.65942,,,,,,0
2813,2813,Mt Read & N Point Ctr,COUNTY HWY 150,43.225107,-77.658907,,,,,,0
2828,2828,Myrtle & Lyell,,43.164758,-77.641386,,,,,,0
2831,2831,Myrtle & Otis,MYRTLE ST & OTIS ST,43.168718,-77.641443,,,,,,0
2832,2832,Myrtle & Otis,,43.168591,-77.64128,,,,,,0
2833,2833,Nazareth College & Wilmot Hall,,43.100475,-77.518095,,,,,,0
2834,2834,Union & Finch  Newark,STATE HWY 31 & FINCH ST,43.046744,-77.111989,,,,,,0
